date_utc,mean_return,return_dispersion,avg_vol_30d,vol_dispersion,avg_trend,pct_uptrend,pct_downtrend,crypto_return,fx_return,btc_vol_30d,avg_pairwise_corr_30d,cluster_kmeans,regime_kmeans,cluster_gmm,regime_gmm,gmm_prob_risk_off,gmm_prob_risk_on,gmm_prob_high_volatility,gmm_prob_calm
2025-03-18,-0.0058956407932015216,0.01436109397063505,0.027638274166145806,0.026445851537506893,-0.3333333333333333,0.16666666666666666,0.5,-0.014617576128702292,0.0028262945422992494,0.03603986181283161,0.8992377086830029,2,high_volatility,2,high_volatility,2.310820904941484e-19,1.5322010113398557e-54,1.0,1.921679631263042e-88
2025-03-19,0.029029303315277033,0.03276581157850545,0.028286672946015817,0.02713395983943271,-0.16666666666666666,0.16666666666666666,0.3333333333333333,0.058580885065615984,-0.0005222784350619181,0.03740922584466232,0.912679253797688,2,high_volatility,2,high_volatility,5.340917518715229e-19,7.847314780598097e-72,1.0,9.029383152598349e-96
2025-03-20,-0.021329268757111126,0.02002129583580147,0.02840692460358733,0.02728671658428677,-0.5,0.16666666666666666,0.6666666666666666,-0.0387525195801696,-0.0039060179340526524,0.0377670486378707,0.9145724392621869,2,high_volatility,2,high_volatility,8.262830939075744e-24,5.52307025097182e-55,1.0,1.987527891149667e-106
2025-03-21,-0.004550065515447547,0.00532519246825736,0.028298618458124623,0.027225442737447963,-0.5,0.16666666666666666,0.6666666666666666,-0.00764778623430451,-0.001452344796590584,0.037673850277551754,0.9140879070990012,2,high_volatility,2,high_volatility,1.1450932091546786e-22,9.236962543603339e-54,1.0,3.5874913687304125e-109
2025-03-24,0.01932428246017707,0.025173189255584746,0.028444970996344535,0.027423493564341588,0.16666666666666666,0.16666666666666666,0.0,0.03821438186209947,0.00043418305825467424,0.03787177105149073,0.9170697081838058,2,high_volatility,2,high_volatility,1.892333691634148e-23,1.6681292015302611e-90,1.0,5.311783327515909e-102
2025-03-25,0.005513832365842519,0.018677237470869423,0.028559808403140787,0.027482268360607853,0.16666666666666666,0.16666666666666666,0.0,0.011338396659367719,-0.00031073192768267993,0.037872495104400695,0.9158116815090512,2,high_volatility,2,high_volatility,1.6975857799687936e-27,5.157847935244423e-85,1.0,7.774482357436272e-102
2025-03-26,-0.0029772205834981413,0.015798173346320603,0.02703399365205962,0.02569881226086821,0.16666666666666666,0.16666666666666666,0.0,-0.003863728636790557,-0.002090712530205726,0.03683338190106672,0.9071111200610508,2,high_volatility,2,high_volatility,3.593905252428629e-23,7.009891053731544e-85,1.0,1.082413845035934e-96
2025-03-27,-0.002906073973564719,0.010530391403305047,0.026982402430760236,0.02568862902926247,0.0,0.0,0.0,-0.0075378412904539465,0.001725693343324508,0.03637233019347269,0.9133715390148006,2,high_volatility,2,high_volatility,7.8924152020054e-21,1.49673908087088e-75,1.0,4.118753378136416e-94
2025-03-28,-0.022788480438315734,0.02750125229716,0.026849374626213517,0.025690369057032973,-0.16666666666666666,0.16666666666666666,0.3333333333333333,-0.04668381584343199,0.001106854966800519,0.03565103470824896,0.9184003941833568,2,high_volatility,2,high_volatility,6.637235658158055e-17,1.2600801528932377e-56,0.9999999999999999,6.051220640625471e-82
2025-03-31,0.00044078278160210777,0.0053519473094731556,0.026959558756027527,0.025845822687464572,-0.5,0.16666666666666666,0.6666666666666666,0.0034995554363447625,-0.002617989873140547,0.035640472345072255,0.9244406113528748,2,high_volatility,2,high_volatility,6.685646177653688e-18,7.554566378669943e-38,1.0,2.780573770610592e-90
2025-04-01,0.020422374266098997,0.022650025542030053,0.0239026870373174,0.02244720139797995,-0.5,0.0,0.5,0.04061589416826639,0.00022885436393160763,0.031311427928446295,0.9017356553078395,2,high_volatility,2,high_volatility,6.091814695057519e-06,4.974060367158544e-32,0.9999939081853049,1.3721886894564087e-55
