date_utc,crypto,fx,stablecoin
2025-12-13,0.008352321524998466,,0.0001599648077421
2025-12-14,-0.0252123554757587,,-0.0001899278274256
2025-12-15,-0.028109033862334903,0.0018335852129029665,-0.0001499715054138
2025-12-16,0.010352915008235366,-0.0006491380038864332,-4.999800007998712e-05
2025-12-17,-0.034650937920957164,-2.297468621303334e-05,-0.0002700027000269
2025-12-18,-0.013236668569220332,-0.0006209384722814668,-0.0001000280078422
2025-12-19,0.06847593439647336,-0.0008599668497793001,-0.0001200456173344
2025-12-20,-0.00122374777851545,,0.0002101050525262
2025-12-21,0.0010228633480140006,-0.0077977969245669,9.002610757113949e-05
2025-12-22,0.006499605928751401,0.005918412578240899,-0.0002400480096019
2025-12-23,-0.0198693200078265,,-0.0001700748329265
2025-12-24,-0.01429690780759485,,8.004882978607242e-05
